date,open,high,low,close,adjusted_close,volume
2023-12-01,140.47,143.52,139.52,141.07,140.6387,6123400
2023-12-04,139.66,142.5,139.5,141.69,141.2568,3705400
2023-12-05,141.57,141.72,138.38,138.39,137.9669,3792100
2023-12-06,135.83,138.11,135.0,136.28,135.8634,8490900
2023-12-07,136.88,137.65,131.87,132.23,131.8257,7487600
2023-12-08,133.32,135.25,131.61,134.5,134.0888,5522500
2023-12-11,134.08,136.96,134.08,136.2,135.7836,3197600
2023-12-12,135.01,136.7,134.33,134.8,134.3879,3740100
2023-12-13,135.11,137.38,134.1,136.73,136.312,3358400
2023-12-14,138.61,143.53,138.0,143.1,142.6625,4778100
2023-12-15,141.06,145.07,140.89,144.61,144.61,6319100
2023-12-18,147.15,147.99,144.83,145.73,145.73,3003000
2023-12-19,145.73,147.64,145.5,147.08,147.08,2771500
2023-12-20,147.21,148.88,145.77,145.77,145.77,2272700
2023-12-21,146.11,146.54,144.67,146.15,146.15,2099900
2023-12-22,147.69,148.15,146.43,146.56,146.56,1367200
2023-12-26,148.3,149.6,147.84,148.63,148.63,2161600
2023-12-27,148.2,149.32,147.65,148.58,148.58,1465700
2023-12-28,147.2,148.5,144.22,144.74,144.74,3430200
2023-12-29,145.68,145.68,143.87,144.16,144.16,2279100
2024-01-02,145.74,147.05,144.53,144.78,144.78,2663700
2024-01-03,145.17,148.5,143.96,147.81,147.81,1660900
2024-01-04,149.24,149.9,145.62,145.75,145.75,2064500
2024-01-05,147.22,147.22,144.57,145.06,145.06,2177000
2024-01-08,142.45,144.2,141.15,143.86,143.86,2943700
2024-01-09,144.0,144.15,140.13,140.17,140.17,2505600
2024-01-10,140.04,140.46,138.42,138.92,138.92,2132300
2024-01-11,139.96,140.46,139.04,139.79,139.79,1795500
2024-01-12,142.5,143.11,141.03,141.77,141.77,2026400
2024-01-16,140.4,141.19,138.0,138.29,138.29,3025900
2024-01-17,136.97,139.15,136.73,138.09,138.09,2694300
2024-01-18,137.82,137.96,135.64,137.11,137.11,2244200
2024-01-19,137.25,137.59,136.38,137.32,137.32,2674200
2024-01-22,136.63,138.1,136.07,137.78,137.78,2872500
2024-01-23,137.69,138.8,137.16,137.36,137.36,1655000
2024-01-24,138.84,140.27,137.46,140.27,140.27,2389300
2024-01-25,140.88,144.23,140.61,144.03,144.03,2437500
2024-01-26,143.5,144.54,142.36,144.26,144.26,2682325
2024-01-29,143.98,144.32,141.78,142.95,142.95,3497883
2024-01-30,141.56,144.48,141.505,143.52,143.52,4270702
2024-01-31,142.82,144.075,140.49,140.53,140.53,2771776
2024-02-01,140.29,142.27,139.77,141.5,141.5,2577683
